Nom de film,URL de Dbpedia,URL de Wikipedia
['Convoi exceptionnel'],http://dbpedia.org/resource/Convoi_exceptionnel_(film),<http://www.wikidata.org/entity/Q48757939>
['Monsieur je-sais-tout'],vide,<http://www.wikidata.org/entity/Q48760009>
['Coming out'],vide,<http://www.wikidata.org/entity/Q63521320>
['Sauver ou périr'],http://dbpedia.org/resource/Through_the_Fire_(2018_film),<http://www.wikidata.org/entity/Q59579615>
['La Finale'],vide,<http://www.wikidata.org/entity/Q50822675>
"['Édouard, mon pote de droite']",vide,<http://www.wikidata.org/entity/Q50825834>
['Conversation sur le cinéma - 1'],vide,<http://www.wikidata.org/entity/Q59641934>
['Les Tourmentes'],vide,<http://www.wikidata.org/entity/Q59655619>
"[""L'Homme sans pitié""]",http://dbpedia.org/resource/The_Ruthless,<http://www.wikidata.org/entity/Q63247995>
['Deux fils'],vide,<http://www.wikidata.org/entity/Q48754449>
['Un tsunami sur le lac Léman'],vide,<http://www.wikidata.org/entity/Q59344677>
['Mata Atlantica'],vide,<http://www.wikidata.org/entity/Q59642421>
['Continuer'],vide,<http://www.wikidata.org/entity/Q60853436>
['Le scaphandrier'],vide,<http://www.wikidata.org/entity/Q65055359>
['Gunpowder Milkshake'],http://dbpedia.org/resource/Gunpowder_Milkshake,<http://www.wikidata.org/entity/Q65065068>
['Duelles'],http://dbpedia.org/resource/Mothers'_Instinct,<http://www.wikidata.org/entity/Q65153125>
['Ni une ni deux'],vide,<http://www.wikidata.org/entity/Q65224063>
['Q65051264'],http://dbpedia.org/resource/Girls_with_Balls,<http://www.wikidata.org/entity/Q65051264>
['Q65066171'],http://dbpedia.org/resource/The_Orphanage_(2019_film),<http://www.wikidata.org/entity/Q65066171>
['Q65081931'],vide,<http://www.wikidata.org/entity/Q65081931>
['Q65322095'],vide,<http://www.wikidata.org/entity/Q65322095>
['Perdrix'],http://dbpedia.org/resource/Perdrix_(film),<http://www.wikidata.org/entity/Q65066173>
['Walter'],vide,<http://www.wikidata.org/entity/Q65154276>
['Versus'],vide,<http://www.wikidata.org/entity/Q65146346>
['Pinocchio'],http://dbpedia.org/resource/Pinocchio_(2019_film),<http://www.wikidata.org/entity/Q65126245>
['Fahim'],http://dbpedia.org/resource/Fahim_(film),<http://www.wikidata.org/entity/Q65149109>
['Certains de mes amis'],vide,<http://www.wikidata.org/entity/Q65055286>
['The Father'],http://dbpedia.org/resource/The_Father_(2020_film),<http://www.wikidata.org/entity/Q65066669>
['Steak (R)évolution'],vide,<http://www.wikidata.org/entity/Q65088495>
['Au nom de la terre'],vide,<http://www.wikidata.org/entity/Q65123681>
['À quoi pense madame Manet (sur son canapé bleu) ?'],vide,<http://www.wikidata.org/entity/Q65127275>
['Victor Lebrun ?'],vide,<http://www.wikidata.org/entity/Q65153598>
['Les Révoltés'],vide,<http://www.wikidata.org/entity/Q65158519>
['Made in China'],vide,<http://www.wikidata.org/entity/Q65132217>
['Exil'],vide,<http://www.wikidata.org/entity/Q65388323>
['Le Cœur régulier'],vide,<http://www.wikidata.org/entity/Q65055365>
['Les Particules'],http://dbpedia.org/resource/Particles_(film),<http://www.wikidata.org/entity/Q65069510>
"[""Secret d'hiver""]",vide,<http://www.wikidata.org/entity/Q65684283>
['Martin Eden'],http://dbpedia.org/resource/Martin_Eden_(2019_film),<http://www.wikidata.org/entity/Q65939784>
['Fête de famille'],vide,<http://www.wikidata.org/entity/Q65735181>
['Les mondes de Vincent'],vide,<http://www.wikidata.org/entity/Q65055310>
['Mystère à Saint-Tropez'],vide,<http://www.wikidata.org/entity/Q65124551>
['Être vivant et le savoir'],vide,<http://www.wikidata.org/entity/Q65128986>
['Tous les dieux du ciel'],vide,<http://www.wikidata.org/entity/Q65144459>
['Deux moi'],"http://dbpedia.org/resource/Someone,_Somewhere",<http://www.wikidata.org/entity/Q65157289>
['Seules les bêtes'],http://dbpedia.org/resource/Only_the_Animals_(film),<http://www.wikidata.org/entity/Q65924999>
['Iris: A Space Opera by Justice'],vide,<http://www.wikidata.org/entity/Q65934497>
['Vif-Argent'],vide,<http://www.wikidata.org/entity/Q65128099>
['Victor et Célia'],vide,<http://www.wikidata.org/entity/Q65153690>
['Le sel des larmes'],http://dbpedia.org/resource/The_Salt_of_Tears,<http://www.wikidata.org/entity/Q65645681>
"[""J'aimerais qu'il reste quelque chose""]",vide,<http://www.wikidata.org/entity/Q65683801>
['Flying Guy'],vide,<http://www.wikidata.org/entity/Q65126102>
['Notre dame'],vide,<http://www.wikidata.org/entity/Q65148622>
['Zero Impunity'],http://dbpedia.org/resource/Zero_Impunity,<http://www.wikidata.org/entity/Q65683792>
"[""Échos d'Istanbul""]",vide,<http://www.wikidata.org/entity/Q65055293>
['Jeunesse sauvage'],vide,<http://www.wikidata.org/entity/Q65137766>
['Les Tuche 4'],vide,<http://www.wikidata.org/entity/Q65156823>
['Kabullywood'],vide,<http://www.wikidata.org/entity/Q65965634>
['Un tramway à Jérusalem'],vide,<http://www.wikidata.org/entity/Q65150214>
"[""On ment toujours à ceux qu'on aime""]",vide,<http://www.wikidata.org/entity/Q65156585>
['Sous les étoiles de Paris'],vide,<http://www.wikidata.org/entity/Q100774045>
['Yakari : La Grande Aventure'],"http://dbpedia.org/resource/Yakari,_A_Spectacular_Journey",<http://www.wikidata.org/entity/Q98094653>
['Les Deux Alfred'],vide,<http://www.wikidata.org/entity/Q98697796>
['Suprêmes'],vide,<http://www.wikidata.org/entity/Q99373588>
"[""L'Enfant rêvé""]",vide,<http://www.wikidata.org/entity/Q100269546>
['Un triomphe'],vide,<http://www.wikidata.org/entity/Q100573244>
"[""Pornotropic: Marguerite Duras et l'illusion coloniale""]",vide,<http://www.wikidata.org/entity/Q100869555>
['Green Boys'],vide,<http://www.wikidata.org/entity/Q98094587>
['Le Bonheur des uns...'],vide,<http://www.wikidata.org/entity/Q97955746>
['Autonomes'],vide,<http://www.wikidata.org/entity/Q99383416>
"[""Rebecca L'indécente""]",vide,<http://www.wikidata.org/entity/Q99568412>
"[""Un soupçon d'amour""]",vide,<http://www.wikidata.org/entity/Q99600915>
['À propos de Joan'],vide,<http://www.wikidata.org/entity/Q100557141>
['And Tomorrow the Entire World'],http://dbpedia.org/resource/And_Tomorrow_the_Entire_World,<http://www.wikidata.org/entity/Q97786487>
['Bigfoot Family'],http://dbpedia.org/resource/Bigfoot_Family,<http://www.wikidata.org/entity/Q98079445>
['Cyril contre Goliath'],vide,<http://www.wikidata.org/entity/Q98276370>
['Atarrabi et Mikelats'],vide,<http://www.wikidata.org/entity/Q98381666>
['Un pays qui se tient sage'],http://dbpedia.org/resource/The_Monopoly_of_Violence,<http://www.wikidata.org/entity/Q98501364>
['Antoinette dans les Cévennes'],"http://dbpedia.org/resource/My_Donkey,_My_Lover_&_I",<http://www.wikidata.org/entity/Q98730605>
"[""Tout s'est bien passé""]",http://dbpedia.org/resource/Everything_Went_Fine,<http://www.wikidata.org/entity/Q99694005>
['Si le vent tombe'],http://dbpedia.org/resource/Should_the_Wind_Drop,<http://www.wikidata.org/entity/Q99873407>
['Le regard de Charles'],vide,<http://www.wikidata.org/entity/Q100931010>
['Haute Couture'],vide,<http://www.wikidata.org/entity/Q98078389>
['BigBug'],http://dbpedia.org/resource/Bigbug,<http://www.wikidata.org/entity/Q99982097>
['Q97933263'],http://dbpedia.org/resource/Shine_Your_Eyes,<http://www.wikidata.org/entity/Q97933263>
['Q98555020'],vide,<http://www.wikidata.org/entity/Q98555020>
['Q98687000'],vide,<http://www.wikidata.org/entity/Q98687000>
['Q98690237'],http://dbpedia.org/resource/Yellow_Cat_(film),<http://www.wikidata.org/entity/Q98690237>
['Q98709184'],http://dbpedia.org/resource/Anelka:_Misunderstood,<http://www.wikidata.org/entity/Q98709184>
['Adolescentes'],vide,<http://www.wikidata.org/entity/Q98908707>
['Q99784895'],http://dbpedia.org/resource/The_Bad_Poet,<http://www.wikidata.org/entity/Q99784895>
['Teddy'],vide,<http://www.wikidata.org/entity/Q98546191>
['Q100152760'],vide,<http://www.wikidata.org/entity/Q100152760>
['Q100535001'],vide,<http://www.wikidata.org/entity/Q100535001>
['Q100558146'],vide,<http://www.wikidata.org/entity/Q100558146>
['Slalom'],vide,<http://www.wikidata.org/entity/Q100276888>
['Cendres'],vide,<http://www.wikidata.org/entity/Q99337242>
['Aline'],http://dbpedia.org/resource/Aline_(film),<http://www.wikidata.org/entity/Q100324181>
['Scars'],vide,<http://www.wikidata.org/entity/Q99194386>
['Nana et les Filles du bord de mer'],vide,<http://www.wikidata.org/entity/Q98094621>
['Les Joueuses'],vide,<http://www.wikidata.org/entity/Q98716820>
"[""Les Choses qu'on dit, les choses qu'on fait""]",http://dbpedia.org/resource/Love_Affair(s),<http://www.wikidata.org/entity/Q98745126>
['La Nuit des rois'],http://dbpedia.org/resource/Night_of_the_Kings,<http://www.wikidata.org/entity/Q97959431>
['Notturno'],http://dbpedia.org/resource/Notturno_(film),<http://www.wikidata.org/entity/Q97959606>
['Boutchou'],vide,<http://www.wikidata.org/entity/Q99211384>
['Le Discours'],vide,<http://www.wikidata.org/entity/Q99328479>
['Ibrahim'],vide,<http://www.wikidata.org/entity/Q98859379>
['Kiss and cry'],vide,<http://www.wikidata.org/entity/Q99395992>
['Gims: On the Record'],http://dbpedia.org/resource/Gims:_On_the_Record,<http://www.wikidata.org/entity/Q99507704>
['Belle-Fille'],vide,<http://www.wikidata.org/entity/Q98416496>
['À cœur battant'],vide,<http://www.wikidata.org/entity/Q99671419>
['Bigflo & Oli: Presque Trop'],vide,<http://www.wikidata.org/entity/Q100959378>
['Claire Andrieux'],vide,<http://www.wikidata.org/entity/Q100707295>
['Gagarine'],http://dbpedia.org/resource/Gagarine,<http://www.wikidata.org/entity/Q100719246>
['Seize printemps'],http://dbpedia.org/resource/Spring_Blossom,<http://www.wikidata.org/entity/Q97933360>
['A Dark-Dark Man'],vide,<http://www.wikidata.org/entity/Q98546087>
['Le Dernier Mercenaire'],http://dbpedia.org/resource/The_Last_Mercenary_(2021_film),<http://www.wikidata.org/entity/Q99903009>
['Cinquième set'],vide,<http://www.wikidata.org/entity/Q100268946>
['Les Allées sombres'],vide,<http://www.wikidata.org/entity/Q100387606>
['7 minutes'],vide,<http://www.wikidata.org/entity/Q99113832>
['Epicentro'],http://dbpedia.org/resource/Epicentro,<http://www.wikidata.org/entity/Q98457335>
['Nuevo Orden'],http://dbpedia.org/resource/New_Order_(film),<http://www.wikidata.org/entity/Q97828875>
['Demain est à nous'],vide,<http://www.wikidata.org/entity/Q100052082>
['Princesse Europe'],vide,<http://www.wikidata.org/entity/Q100333030>
"['Homo sapiens, les nouvelles origines']",vide,<http://www.wikidata.org/entity/Q100574130>
['Laila in Haifa'],http://dbpedia.org/resource/Laila_in_Haifa,<http://www.wikidata.org/entity/Q97827149>
['Comme des grands'],vide,<http://www.wikidata.org/entity/Q91002088>
"['Milos Forman, une vie libre']",vide,<http://www.wikidata.org/entity/Q94071968>
"[""Si c'était de l'amour""]",http://dbpedia.org/resource/If_It_Were_Love,<http://www.wikidata.org/entity/Q86835251>
"['Delphine et Carole, insoumuses']",vide,<http://www.wikidata.org/entity/Q87906565>
['Serre moi fort'],vide,<http://www.wikidata.org/entity/Q88544283>
['Adieu Monsieur Haffmann'],vide,<http://www.wikidata.org/entity/Q90589104>
"[""À l'ouest du Jourdain""]",vide,<http://www.wikidata.org/entity/Q87924287>
"[""L'Homme qui a vendu sa peau""]",http://dbpedia.org/resource/The_Man_Who_Sold_His_Skin,<http://www.wikidata.org/entity/Q88465322>
['Un monde obèse'],vide,<http://www.wikidata.org/entity/Q92394598>
"[""Sababou, l'espoir""]",vide,<http://www.wikidata.org/entity/Q94541773>
['Un fils'],http://dbpedia.org/resource/A_Son,<http://www.wikidata.org/entity/Q86734878>
['Trouble'],vide,<http://www.wikidata.org/entity/Q86734877>
['Q88969645'],vide,<http://www.wikidata.org/entity/Q88969645>
['Kongo'],vide,<http://www.wikidata.org/entity/Q88870130>
['Intérieur'],vide,<http://www.wikidata.org/entity/Q89127119>
['Woman'],http://dbpedia.org/resource/Woman_(2019_film),<http://www.wikidata.org/entity/Q88482603>
['Q91236969'],vide,<http://www.wikidata.org/entity/Q91236969>
"[""C'est la vie""]",vide,<http://www.wikidata.org/entity/Q90845278>
['Q92946436'],vide,<http://www.wikidata.org/entity/Q92946436>
['Les Parfums'],http://dbpedia.org/resource/Perfumes_(2019_film),<http://www.wikidata.org/entity/Q91901792>
['Q94132921'],vide,<http://www.wikidata.org/entity/Q94132921>
['Passade'],vide,<http://www.wikidata.org/entity/Q94327070>
['Passion simple'],http://dbpedia.org/resource/Simple_Passion,<http://www.wikidata.org/entity/Q86842943>
['Vic le Viking'],vide,<http://www.wikidata.org/entity/Q87269449>
['Jumbo'],http://dbpedia.org/resource/Jumbo_(2020_film),<http://www.wikidata.org/entity/Q95753983>
['Q96276333'],vide,<http://www.wikidata.org/entity/Q96276333>
['Liam'],http://dbpedia.org/resource/Liam_(2018_film),<http://www.wikidata.org/entity/Q95896108>
['ADN'],http://dbpedia.org/resource/DNA_(2020_film),<http://www.wikidata.org/entity/Q96083272>
['Mosquito'],vide,<http://www.wikidata.org/entity/Q96238901>
['Petit Pays'],vide,<http://www.wikidata.org/entity/Q88479671>
['Rouge'],vide,<http://www.wikidata.org/entity/Q96096721>
['Éléonore'],vide,<http://www.wikidata.org/entity/Q86734979>
['La Vallée des Loups'],vide,<http://www.wikidata.org/entity/Q95150474>
['Des hommes'],http://dbpedia.org/resource/Home_Front_(2020_film),<http://www.wikidata.org/entity/Q96071378>
"[""L'État sauvage""]",vide,<http://www.wikidata.org/entity/Q87329512>
['Tout nous sourit'],vide,<http://www.wikidata.org/entity/Q92859490>
['Rêves de jeunesse'],vide,<http://www.wikidata.org/entity/Q93448405>
['Dario Argento : Soupirs dans un corridor lointain'],vide,<http://www.wikidata.org/entity/Q95599500>
['Le Sang de la haine'],vide,<http://www.wikidata.org/entity/Q87211113>
['Ramdam'],vide,<http://www.wikidata.org/entity/Q95742858>
['A Good Man'],http://dbpedia.org/resource/A_Good_Man_(2020_film),<http://www.wikidata.org/entity/Q96205648>
['Réveil sur Mars'],vide,<http://www.wikidata.org/entity/Q90825404>
['La quête d’Alain Ducasse'],http://dbpedia.org/resource/The_Quest_of_Alain_Ducasse,<http://www.wikidata.org/entity/Q94901116>
['En attendant Bojangles'],vide,<http://www.wikidata.org/entity/Q96233693>
['La terre et le sang'],http://dbpedia.org/resource/Earth_and_Blood,<http://www.wikidata.org/entity/Q91852842>
['Énorme'],vide,<http://www.wikidata.org/entity/Q94768194>
['Manuel de libération'],vide,<http://www.wikidata.org/entity/Q87990737>
['Adults in the Room'],http://dbpedia.org/resource/Adults_in_the_Room,<http://www.wikidata.org/entity/Q65967176>
['Les Olympiades'],"http://dbpedia.org/resource/Paris,_13th_District",<http://www.wikidata.org/entity/Q104862168>
['Même les souris vont au paradis'],vide,<http://www.wikidata.org/entity/Q104898246>
['En liberté ! le village démocratique de Pourgues'],vide,<http://www.wikidata.org/entity/Q104224367>
"[""Ab Irato, sous l'empire de la colère""]",vide,<http://www.wikidata.org/entity/Q104759632>
"[""8 Rue de l'Humanité""]",http://dbpedia.org/resource/Stuck_Together,<http://www.wikidata.org/entity/Q105086602>
['Vivante !'],vide,<http://www.wikidata.org/entity/Q104164628>
['La Fine Fleur'],http://dbpedia.org/resource/The_Rose_Maker,<http://www.wikidata.org/entity/Q104876848>
['Avec amour et acharnement'],http://dbpedia.org/resource/Fire_(upcoming_film),<http://www.wikidata.org/entity/Q105085668>
['Rumba la vie'],vide,<http://www.wikidata.org/entity/Q105152510>
['Q56347646'],http://dbpedia.org/resource/Even_Lambs_Have_Teeth,<http://www.wikidata.org/entity/Q56347646>
['Q56452599'],http://dbpedia.org/resource/No_Smoking_in_Sarajevo,<http://www.wikidata.org/entity/Q56452599>
['Q56452630'],http://dbpedia.org/resource/The_Most_Beautiful_Couple,<http://www.wikidata.org/entity/Q56452630>
['Q56487366'],vide,<http://www.wikidata.org/entity/Q56487366>
['Q56604973'],vide,<http://www.wikidata.org/entity/Q56604973>
['Q56676078'],vide,<http://www.wikidata.org/entity/Q56676078>
['Monsieur'],http://dbpedia.org/resource/Sir_(2018_film),<http://www.wikidata.org/entity/Q56859514>
['Compañeros'],http://dbpedia.org/resource/A_Twelve-Year_Night,<http://www.wikidata.org/entity/Q56319427>
['Shéhérazade'],http://dbpedia.org/resource/Scheherazade_(film),<http://www.wikidata.org/entity/Q56312852>
['Voyez comme on danse'],vide,<http://www.wikidata.org/entity/Q56313102>
['Le Grand Bal'],vide,<http://www.wikidata.org/entity/Q56757957>
['Q66124349'],vide,<http://www.wikidata.org/entity/Q66124349>
['Ondine'],http://dbpedia.org/resource/Undine_(2020_film),<http://www.wikidata.org/entity/Q66442210>
['Nuestro Tiempo'],http://dbpedia.org/resource/Our_Time_(2018_film),<http://www.wikidata.org/entity/Q56551005>
['Ma fille'],vide,<http://www.wikidata.org/entity/Q56448240>
['Les Étoiles restantes'],vide,<http://www.wikidata.org/entity/Q56312780>
['La femme la plus assassinée du monde'],http://dbpedia.org/resource/The_Most_Assassinated_Woman_in_the_World,<http://www.wikidata.org/entity/Q56452534>
['Ricordi?'],vide,<http://www.wikidata.org/entity/Q56556981>
['Face à la nuit'],http://dbpedia.org/resource/Cities_of_Last_Things,<http://www.wikidata.org/entity/Q56850090>
['Q76873802'],vide,<http://www.wikidata.org/entity/Q76873802>
"[""L'Audition""]",vide,<http://www.wikidata.org/entity/Q66091230>
['Q77029867'],vide,<http://www.wikidata.org/entity/Q77029867>
['Carte de visite'],vide,<http://www.wikidata.org/entity/Q77448697>
['The Room'],http://dbpedia.org/resource/The_Room_(2019_film),<http://www.wikidata.org/entity/Q76750012>
['Q79970032'],vide,<http://www.wikidata.org/entity/Q79970032>
['Police'],vide,<http://www.wikidata.org/entity/Q80171891>
['Selfie'],http://dbpedia.org/resource/Selfie_(2019_film),<http://www.wikidata.org/entity/Q79459805>
['Le Grand Perdu'],vide,<http://www.wikidata.org/entity/Q56312950>
['Manta Ray'],http://dbpedia.org/resource/Manta_Ray_(film),<http://www.wikidata.org/entity/Q56605564>
['Les Déguns'],vide,<http://www.wikidata.org/entity/Q56738559>
"[""L'Algérie vue du ciel""]",vide,<http://www.wikidata.org/entity/Q66363958>
['La Cordillère des songes'],http://dbpedia.org/resource/The_Cordillera_of_Dreams,<http://www.wikidata.org/entity/Q76821622>
"[""L'Angle mort""]",vide,<http://www.wikidata.org/entity/Q77447995>
['La Daronne'],vide,<http://www.wikidata.org/entity/Q79246949>
['Les Envoûtés'],vide,<http://www.wikidata.org/entity/Q77583820>
['Chambord'],vide,<http://www.wikidata.org/entity/Q77448915>
['Classe unique'],vide,<http://www.wikidata.org/entity/Q77449139>
['Ulysse et Mona'],http://dbpedia.org/resource/Ulysses_&_Mona,<http://www.wikidata.org/entity/Q56550954>
"[""Avant la fin de l'été""]",vide,<http://www.wikidata.org/entity/Q66364091>
"['Selfie, avoir 16 ans à Naples']",vide,<http://www.wikidata.org/entity/Q76620647>
['La Cravate'],vide,<http://www.wikidata.org/entity/Q77694958>
['Césaire contre Aragon'],vide,<http://www.wikidata.org/entity/Q77980543>
"[""Qu'est-ce qu'on attend?""]",vide,<http://www.wikidata.org/entity/Q56487079>
['Trois jours et une vie'],vide,<http://www.wikidata.org/entity/Q65979945>
['Q104038439'],vide,<http://www.wikidata.org/entity/Q104038439>
['Q104195912'],vide,<http://www.wikidata.org/entity/Q104195912>
['Q104518436'],vide,<http://www.wikidata.org/entity/Q104518436>
['Lola vers la mer'],http://dbpedia.org/resource/Lola_(2019_film),<http://www.wikidata.org/entity/Q77397035>
['Q104665218'],vide,<http://www.wikidata.org/entity/Q104665218>
['Mystère'],vide,<http://www.wikidata.org/entity/Q104033765>
['Q104857699'],vide,<http://www.wikidata.org/entity/Q104857699>
['Pleasure'],http://dbpedia.org/resource/Pleasure_(2021_film),<http://www.wikidata.org/entity/Q105043940>
['Kandisha'],http://dbpedia.org/resource/Kandisha_(2020_film),<http://www.wikidata.org/entity/Q105081798>
['On a 20 ans pour changer le monde'],vide,<http://www.wikidata.org/entity/Q78646038>
['La Traversée'],vide,<http://www.wikidata.org/entity/Q104898194>
['Illusions perdues'],http://dbpedia.org/resource/Lost_Illusions_(2021_film),<http://www.wikidata.org/entity/Q77452795>
['Je suis là'],http://dbpedia.org/resource/Iamhere,<http://www.wikidata.org/entity/Q79999076>
['Les Vétos'],vide,<http://www.wikidata.org/entity/Q80116533>
['Pourris gâtés'],vide,<http://www.wikidata.org/entity/Q104147107>
"['Sergio Leone, une Amérique de légende']",vide,<http://www.wikidata.org/entity/Q104528078>
['The Deep House'],http://dbpedia.org/resource/The_Deep_House,<http://www.wikidata.org/entity/Q105081740>
['Sœurs'],vide,<http://www.wikidata.org/entity/Q104904964>
['Comme un seul homme'],vide,<http://www.wikidata.org/entity/Q77449326>
['Fort Buchanan'],vide,<http://www.wikidata.org/entity/Q78355521>
['Bitter Flowers'],http://dbpedia.org/resource/Bitter_Flowers_(2017_film),<http://www.wikidata.org/entity/Q56452658>
['Sorry We Missed You'],http://dbpedia.org/resource/Sorry_We_Missed_You,<http://www.wikidata.org/entity/Q56604161>
['Je ne rêve que de vous'],vide,<http://www.wikidata.org/entity/Q65979275>
['Les Éblouis'],vide,<http://www.wikidata.org/entity/Q66205715>
['Forbach Swing'],vide,<http://www.wikidata.org/entity/Q76745381>
['Une jeune fille qui va bien'],vide,<http://www.wikidata.org/entity/Q104144643>
['Le Jour de la comète'],vide,<http://www.wikidata.org/entity/Q104147274>
['Presque'],vide,<http://www.wikidata.org/entity/Q104146967>
['Le fils de Neandertal'],vide,<http://www.wikidata.org/entity/Q104516549>
['CODA'],http://dbpedia.org/resource/CODA_(2021_film),<http://www.wikidata.org/entity/Q104686893>
['Chacun chez soi'],vide,<http://www.wikidata.org/entity/Q103738993>
['Tromperie'],http://dbpedia.org/resource/Deception_(2021_film),<http://www.wikidata.org/entity/Q104880067>
['Hunted'],http://dbpedia.org/resource/Hunted_(2020_film),<http://www.wikidata.org/entity/Q105081812>
['Tu mourras à 20 ans'],http://dbpedia.org/resource/You_Will_Die_at_Twenty,<http://www.wikidata.org/entity/Q79359841>
['Alive in France'],http://dbpedia.org/resource/Alive_in_France,<http://www.wikidata.org/entity/Q56312199>
['De chaque instant'],vide,<http://www.wikidata.org/entity/Q56314246>
"[""L'Enkas""]",vide,<http://www.wikidata.org/entity/Q56314247>
"[""L'Homme de la cave""]",vide,<http://www.wikidata.org/entity/Q104144746>
"[""L'Heure de l'ours""]",vide,<http://www.wikidata.org/entity/Q77961247>
['Les Vedettes'],vide,<http://www.wikidata.org/entity/Q104839812>
"['Ni fille, ni garçon : Enquête sur un nouveau genre']",vide,<http://www.wikidata.org/entity/Q104884344>
['Opération Portugal'],vide,<http://www.wikidata.org/entity/Q107416418>
"[""De l'or pour les chiens""]",vide,<http://www.wikidata.org/entity/Q107605328>
['Il buco'],http://dbpedia.org/resource/Il_buco,<http://www.wikidata.org/entity/Q107647646>
"['Les Héritières (téléfilm, 2021)']",vide,<http://www.wikidata.org/entity/Q107406743>
['Jane par Charlotte'],http://dbpedia.org/resource/Jane_by_Charlotte,<http://www.wikidata.org/entity/Q107504018>
['La Mort du cinéma et de mon père aussi'],vide,<http://www.wikidata.org/entity/Q108047414>
['Attention au départ !'],vide,<http://www.wikidata.org/entity/Q108106765>
['De bas étage'],vide,<http://www.wikidata.org/entity/Q108067891>
"[""C'est quoi ce papy ?!""]",vide,<http://www.wikidata.org/entity/Q108128797>
['Oranges sanguines'],http://dbpedia.org/resource/Bloody_Oranges,<http://www.wikidata.org/entity/Q107507283>
['America Latina'],http://dbpedia.org/resource/America_Latina_(film),<http://www.wikidata.org/entity/Q107670890>
['Un dragon en forme de nuage'],vide,<http://www.wikidata.org/entity/Q108264225>
['Novembre'],vide,<http://www.wikidata.org/entity/Q107358448>
['Q107363169'],vide,<http://www.wikidata.org/entity/Q107363169>
['Q107428374'],vide,<http://www.wikidata.org/entity/Q107428374>
['Q107449725'],vide,<http://www.wikidata.org/entity/Q107449725>
['Q107577449'],vide,<http://www.wikidata.org/entity/Q107577449>
['Vortex'],http://dbpedia.org/resource/Vortex_(2021_film),<http://www.wikidata.org/entity/Q107510866>
['Un autre monde'],http://dbpedia.org/resource/Another_World_(2021_film),<http://www.wikidata.org/entity/Q107671165>
['Sundown'],http://dbpedia.org/resource/Sundown_(2021_film),<http://www.wikidata.org/entity/Q107650846>
['Mère et fille'],vide,<http://www.wikidata.org/entity/Q108058449>
['Argonautes'],vide,<http://www.wikidata.org/entity/Q108071369>
"[""L'Événement""]",http://dbpedia.org/resource/Happening_(film),<http://www.wikidata.org/entity/Q107675028>
['La Panthère des neiges'],vide,<http://www.wikidata.org/entity/Q107469116>
['Maman pleut des cordes'],vide,<http://www.wikidata.org/entity/Q107327340>
"['Onoda, 10 000 nuits dans la jungle']","http://dbpedia.org/resource/Onoda_–_10,000_Nights_in_the_Jungle",<http://www.wikidata.org/entity/Q107456690>
['Tom Medina'],http://dbpedia.org/resource/Tom_Medina,<http://www.wikidata.org/entity/Q107555446>
['La Bataille du rail'],vide,<http://www.wikidata.org/entity/Q107775990>
['Petite Solange'],vide,<http://www.wikidata.org/entity/Q108003834>
['La Tour de Nesle'],vide,<http://www.wikidata.org/entity/Q107561043>
['Boîte noire'],vide,<http://www.wikidata.org/entity/Q107368708>
"['Mi iubita, mon amour']",vide,<http://www.wikidata.org/entity/Q107524104>
['After Blue (Paradis sale)'],vide,<http://www.wikidata.org/entity/Q107694501>
"[""Les Sorcières de l'Orient""]",vide,<http://www.wikidata.org/entity/Q107791017>
['Louloute'],vide,<http://www.wikidata.org/entity/Q107978166>
['Bonne mère'],http://dbpedia.org/resource/Bonne_mère,<http://www.wikidata.org/entity/Q107292096>
"[""L'Instant présent""]",vide,<http://www.wikidata.org/entity/Q108057871>
['La Colline où rugissent les lionnes'],http://dbpedia.org/resource/The_Hill_Where_Lionesses_Roar,<http://www.wikidata.org/entity/Q108084195>
['Connemara'],vide,<http://www.wikidata.org/entity/Q107418516>
['Messe basse'],vide,<http://www.wikidata.org/entity/Q107943719>
"['Michael Cimino, un mirage américain']",vide,<http://www.wikidata.org/entity/Q108137630>
['Le Loup et le Lion'],vide,<http://www.wikidata.org/entity/Q108701958>
['Arthur Rambo'],http://dbpedia.org/resource/Arthur_Rambo,<http://www.wikidata.org/entity/Q108292899>
"['Je te veux, moi non plus']",vide,<http://www.wikidata.org/entity/Q108331788>
['Barbaque'],vide,<http://www.wikidata.org/entity/Q108490528>
['Hopper et le hamster des ténèbres'],vide,<http://www.wikidata.org/entity/Q108701984>
['Guermantes'],vide,<http://www.wikidata.org/entity/Q108744514>
"[""Les Amours d'Anaïs""]",vide,<http://www.wikidata.org/entity/Q108545088>
['Entre les vagues'],vide,<http://www.wikidata.org/entity/Q108576545>
"[""Là, où le temps s'est arrêté""]",vide,<http://www.wikidata.org/entity/Q108621688>
['La Terre des hommes'],vide,<http://www.wikidata.org/entity/Q108321280>
['Plumes'],vide,<http://www.wikidata.org/entity/Q108937887>
['Les Animaux anonymes'],vide,<http://www.wikidata.org/entity/Q108745973>
['Friendzone (film)'],http://dbpedia.org/resource/Friendzone_(film),<http://www.wikidata.org/entity/Q108766235>
['Cigare au miel'],vide,<http://www.wikidata.org/entity/Q108816113>
['Les roses de Damas'],vide,<http://www.wikidata.org/entity/Q108818306>
['Kung Fu Zohra'],vide,<http://www.wikidata.org/entity/Q108861038>
['Le Petit Piaf'],vide,<http://www.wikidata.org/entity/Q108884528>
